crash_id,degree_of_crash,degree_of_crash_-_detailed,reporting_year,year_of_crash,month_of_crash,day_of_week_of_crash,two-hour_intervals,street_of_crash,street_type,distance,direction,identifying_feature,identifying_feature_type,town,route_no.,school_zone_location,school_zone_active,type_of_location,latitude,longitude,lga,urbanisation,conurbation_1,alignment,primary_permanent_feature,primary_temporary_feature,primary_hazardous_feature,street_lighting,road_surface,surface_condition,weather,natural_lighting,signals_operation,other_traffic_control,speed_limit,road_classification_(admin),rum_-_code,rum_-_description,dca_-_code,dca_-_description,dca_supplement,first_impact_type,key_tu_type,other_tu_type,no._of_traffic_units_involved,no._killed,no._seriously_injured,no._moderately_injured,no._minor-other_injured,month_num,month_label,season,day_label,time_label,time_band,is_peak_commute,is_fatal,is_injury,is_casualty
1371674,Injury,Serious Injury,2024,2024,November,Friday,16:00 - 17:59,M7 WESTLINK,EXP,100,North,WALLGROVE ROAD,TO,EASTERN CREEK,6009.0,No,Not a school zone,Dual freeway,-33.80438,150.852842,Blacktown,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,Roadwks/Detour/Diverson,,Nil,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,80 km/h,State,30,Rear end,301,Same - Rear end,,Rear end,Light truck utility(from 2018),Car (sedan/hatch),2,0,1,0,0,11,November,Spring,Friday,16:00 - 17:59,PM peak / evening commute,True,False,True,True
1371675,Injury,Serious Injury,2024,2024,November,Saturday,08:00 - 09:59,CASTLEREAGH,HWY,35000,North,WALGETT,TN,WALGETT,18.0,No,Not a school zone,2-way undivided,-29.728972,148.112518,Walgett,Country non-urban,Rest of NSW - Rural,Straight,,,,Nil,Sealed,Wet,Raining,Daylight,Nil,No traffic controls,110 km/h,State,70,Off road to left,701,Off carriageway to left,,Rollover,Large rigid,,1,0,1,1,0,11,November,Spring,Saturday,08:00 - 09:59,AM peak / school commute,True,False,True,True
1371676,Injury,Serious Injury,2024,2024,August,Friday,16:00 - 17:59,WOY WOY,RD,210,North,WATTLE,CRES,WOY WOY,7751.0,No,Not a school zone,2-way undivided,-33.484594,151.304895,Central Coast,Country urban,Syd-Newc-Woll Gtr conurbation,Curved,Steep grade,,Loose gravel shoulder,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,60 km/h,Regional,80,Off left/right bend,801,Off cway right bend,Left,Rollover,Motorcycle,,1,0,1,0,0,8,August,Winter,Friday,16:00 - 17:59,PM peak / evening commute,True,False,True,True
1371679,Injury,Moderate Injury,2024,2024,December,Friday,16:00 - 17:59,MARSH,ST,0,Right on the spot,FLORA,ST,ARNCLIFFE,168.0,No,Not a school zone,T-junction,-33.936055,151.155321,Bayside,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,Roadwks/Detour/Diverson,,Off,Sealed,Dry,Fine,Daylight,On,Left turn only,60 km/h,State,10,Cross traffic,101,Adj - Cross traffic,,Right angle,Light truck utility(from 2018),Light truck utility(from 2018),2,0,0,1,0,12,December,Summer,Friday,16:00 - 17:59,PM peak / evening commute,True,False,True,True
1371680,Injury,Minor/Other Injury,2024,2024,December,Wednesday,12:00 - 13:59,NEW MCLEAN,ST,60,South,NEW SOUTH HEAD,RD,EDGECLIFF,,No,Not a school zone,2-way undivided,-33.879182,151.23498,Woollahra,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,30,Rear end,301,Same - Rear end,,Rear end,Car (sedan/hatch),4 wheel drive / SUV,2,0,0,0,1,12,December,Summer,Wednesday,12:00 - 13:59,Midday / afternoon,False,False,True,True
1371683,Injury,Moderate Injury,2024,2024,October,Saturday,10:00 - 11:59,WOODVILLE,RD,100,North,KIRRANG,AVE,VILLAWOOD,640.0,No,Not a school zone,Divided road,-33.885217,150.975559,Fairfield,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Off,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,60 km/h,State,30,Rear end,301,Same - Rear end,,Rear end,Motorcycle,4 wheel drive / SUV,2,0,0,1,0,10,October,Spring,Saturday,10:00 - 11:59,Midday / afternoon,False,False,True,True
1371688,Injury,Serious Injury,2024,2024,October,Saturday,18:00 - 19:59,HENRY,ST,0,Right on the spot,NUMBER 44,HN,GUILDFORD,,No,Not a school zone,2-way undivided,-33.860714,150.988226,Cumberland,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Nil,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,50 km/h,Local,0,Ped nearside,1,Ped - Near side,,Vehicle - Pedestrian,Light truck utility(from 2018),Pedestrian,2,0,1,0,0,10,October,Spring,Saturday,18:00 - 19:59,PM peak / evening commute,True,False,True,True
1371689,Injury,Moderate Injury,2024,2024,November,Saturday,14:00 - 15:59,RANGE,RD,100,South,TAMBAN,RD,COLLOMBATTI,,No,Not a school zone,2-way undivided,-30.904578,152.852795,Kempsey,Country non-urban,Rest of NSW - Rural,Curved,,,,Nil,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,100 km/h,Local,20,Head on,201,Opp - Head on,,Head-on,Light truck utility(from 2018),Motorcycle,2,0,0,1,0,11,November,Spring,Saturday,14:00 - 15:59,Midday / afternoon,False,False,True,True
1371691,Injury,Minor/Other Injury,2024,2024,December,Wednesday,08:00 - 09:59,THE HORSLEY,DR,0,Right on the spot,ROSSETTI,ST,WETHERILL PARK,2105.0,No,Not a school zone,T-junction,-33.850232,150.909148,Fairfield,Sydney metro. area,Syd-Newc-Woll Gtr conurbation,Straight,,,,Off,Sealed,Dry,Fine,Daylight,On,No traffic controls,60 km/h,Regional,30,Rear end,301,Same - Rear end,,Rear end,Light truck utility(from 2018),Light truck utility(from 2018),2,0,0,0,1,12,December,Summer,Wednesday,08:00 - 09:59,AM peak / school commute,True,False,True,True
1371692,Injury,Minor/Other Injury,2024,2024,December,Tuesday,10:00 - 11:59,ZARA,RD,1730,West,ASTRON,RD,ZARA,,No,Not a school zone,2-way undivided,-28.318255,153.246968,Tweed,Country urban,Rest of NSW - Urban,Curved,,,,Nil,Sealed,Dry,Fine,Daylight,Nil,No traffic controls,80 km/h,Local,81,Off left/rt bnd=>obj,803,Off right bend into obj,Left,Vehicle - Object,4 wheel drive / SUV,,1,0,0,0,1,12,December,Summer,Tuesday,10:00 - 11:59,Midday / afternoon,False,False,True,True
